조회일자,품목코드,품목명,평년비율,전일비율,품종코드,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매전순월,소매일자
2022-09-10,1202,대파,-51.081,-122.397,1202,1018,2061,2264,1631,1490,2081,하락심각,113,1,하락심각,1,1,하락심각,1,2022-09-08,8,하순,9,상순,2022-09-09,6796,6517,7127,5594,4401,4739,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-11,1001,배추,11.14,-45.979,1001,5098,8791.333,7442,7009,4588.333,4587,상승경계,1,6,상승심각,7,1,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-09,8769,10681,8069,7985,5438,6054,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-11,1101,무,12.158,-20.639,1101,1762.2,2423.3,2125.9,2891,1018.7,1571,상승주의,1,5,상승심각,7,1,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-09,4355,4247,3919,3648,2045,2792,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-11,1207,건고추,2.415,0,1207,13016.66,13016.66,13016.66,12895,11740,12710,상승심각,4,7,상승심각,7,1,상승경계,6,2022-09-07,9,상순,9,중순,2022-09-08,16092,16204,15803,15871,16045,16605,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-11,1209,마늘,32.54,0,12A9,8358.35,8350,8358.35,8347,7833.35,6306,상승심각,113,7,상승심각,7,1,상승심각,7,2022-09-07,9,상순,9,중순,2022-09-08,13350,13449,13089,13145,12113,9694,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-11,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-07,9,상순,9,중순,2022-09-08,0,0,0,0,0,0,2022-09-07,,,,,9999-12-31
2022-09-11,1201,양파,59.116,0,1201,1440,1362,1440,1501,908,905,상승주의,2,5,상승경계,6,1,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-09,2604,2620,2593,2601,2055,1900,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-11,1202,대파,-50,-122.397,1202,1018,1599,2264,2061,1850,2036,하락심각,113,1,하락심각,1,1,하락심각,1,2022-09-08,9,상순,9,중순,2022-09-09,6796,6548,7127,6517,4598,4691,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-12,1001,배추,11.14,-45.979,1001,5098,8992,7442,7009,4588.333,4587,상승경계,1,6,상승심각,7,1,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-09,8769,10681,8069,7985,5438,6054,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-12,1101,무,12.158,-20.639,1101,1762.2,2454.7,2125.9,2891,1018.7,1571,상승주의,1,5,상승심각,7,1,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-09,4355,4247,3919,3648,2045,2792,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-12,1207,건고추,2.415,0,1207,13016.66,13016.66,13016.66,12895,11740,12710,상승심각,4,7,상승심각,7,1,상승경계,6,2022-09-07,9,상순,9,중순,2022-09-08,16092,16204,15803,15871,16045,16605,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-12,1209,마늘,32.54,0,12A9,8358.35,8350,8358.35,8347,7833.35,6306,상승심각,113,7,상승심각,7,1,상승심각,7,2022-09-07,9,상순,9,중순,2022-09-08,13350,13449,13089,13145,12113,9694,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-12,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-07,9,상순,9,중순,2022-09-08,0,0,0,0,0,0,2022-09-07,,,,,9999-12-31
2022-09-12,1201,양파,59.116,0,1201,1440,1372,1440,1501,908,905,상승주의,2,5,상승경계,6,1,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-09,2604,2620,2593,2601,2055,1900,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-12,1202,대파,-50,-122.397,1202,1018,1650,2264,2061,1850,2036,하락심각,113,1,하락심각,1,1,하락심각,1,2022-09-08,9,상순,9,중순,2022-09-09,6796,6548,7127,6517,4598,4691,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-13,1001,배추,99.39,44.26,1001,9146,9152,5098,7009,4588.333,4587,상승심각,1,7,상승심각,7,2,상승심각,7,2022-09-09,9,상순,9,중순,2022-09-13,10955,10258,8769,7985,5438,6054,2022-09-08,9,상순,9,중순,2022-09-13
2022-09-13,1101,무,51.178,25.802,1101,2375,2549.8,1762.2,2891,1018.7,1571,상승경계,1,6,상승심각,7,2,상승경계,6,2022-09-09,9,상순,9,중순,2022-09-13,4551,4091,4355,3648,2045,2792,2022-09-08,9,상순,9,중순,2022-09-13
2022-09-13,1207,건고추,2.415,0,1207,13016.66,13171.6,13016.66,12895,11740,12710,상승심각,4,7,상승심각,7,1,상승경계,6,2022-09-07,9,상순,9,중순,2022-09-08,16092,16230,15803,15871,16045,16605,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-13,1209,마늘,32.54,0,12A9,8358.35,8343.35,8358.35,8347,7833.35,6306,상승심각,113,7,상승심각,7,1,상승심각,7,2022-09-07,9,상순,9,중순,2022-09-08,13350,13414,13089,13145,12113,9694,2022-09-07,9,상순,9,중순,2022-09-08
2022-09-13,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-07,9,상순,9,중순,2022-09-08,0,0,0,0,0,0,2022-09-07,,,,,9999-12-31
2022-09-13,1201,양파,36.022,-16.978,1201,1231,1378,1440,1501,908,905,안정,1,4,안정,4,1,상승경계,6,2022-09-09,9,상순,9,중순,2022-09-13,2617,2614,2604,2601,2055,1900,2022-09-08,9,상순,9,중순,2022-09-13
2022-09-13,1202,대파,-10.756,43.974,1202,1817,1660,1018,2061,1850,2036,하락심각,114,1,하락심각,1,2,하락심각,1,2022-09-09,9,상순,9,중순,2022-09-13,6674,6396,6796,6517,4598,4691,2022-09-08,9,상순,9,중순,2022-09-13
2022-09-14,1001,배추,95.509,-1.981,1001,8968.333,9152,9146,7009,4588.333,4587,상승심각,2,7,상승심각,7,2,상승심각,7,2022-09-13,9,상순,9,중순,2022-09-14,10883,10258,10955,7985,5438,6054,2022-09-13,9,상순,9,중순,2022-09-14
2022-09-14,1101,무,32.145,-14.408,1101,2075.9,2549.8,2375,2891,1018.7,1571,상승주의,1,5,상승심각,7,2,상승경계,6,2022-09-13,9,상순,9,중순,2022-09-14,4249,4091,4551,3648,2045,2792,2022-09-13,9,상순,9,중순,2022-09-14
2022-09-14,1207,건고추,2.415,0,1207,13016.66,13171.6,13016.66,12895,11740,12710,상승심각,5,7,상승심각,7,2,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-13,16194,16230,16092,15871,16045,16605,2022-09-08,9,상순,9,중순,2022-09-13
2022-09-14,1209,마늘,32.54,0,12A9,8358.35,8343.35,8358.35,8347,7833.35,6306,상승심각,114,7,상승심각,7,2,상승심각,7,2022-09-08,9,상순,9,중순,2022-09-13,13455,13414,13350,13145,12113,9694,2022-09-08,9,상순,9,중순,2022-09-13
2022-09-14,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-08,9,상순,9,중순,2022-09-13,0,0,0,0,0,0,2022-09-08,,,,,9999-12-31
2022-09-14,1201,양파,48.84,8.612,1201,1347,1378,1231,1501,908,905,안정,2,4,안정,4,1,상승경계,6,2022-09-13,9,상순,9,중순,2022-09-14,2613,2614,2617,2601,2055,1900,2022-09-13,9,상순,9,중순,2022-09-14
2022-09-14,1202,대파,-28.094,-24.112,1202,1464,1660,1817,2061,1850,2036,하락심각,115,1,하락심각,1,2,하락심각,1,2022-09-13,9,상순,9,중순,2022-09-14,6708,6396,6674,6517,4598,4691,2022-09-13,9,상순,9,중순,2022-09-14
2022-09-15,1001,배추,77.196,-10.343,1001,8127.667,9152,8968.333,7009,4588.333,4587,상승심각,3,7,상승심각,7,2,상승심각,7,2022-09-14,9,상순,9,중순,2022-09-15,10204,10258,10883,7985,5438,6054,2022-09-14,9,상순,9,중순,2022-09-15
2022-09-15,1101,무,53.596,13.963,1101,2412.8,2549.8,2075.9,2891,1018.7,1571,상승경계,1,6,상승심각,7,2,상승경계,6,2022-09-14,9,상순,9,중순,2022-09-15,3940,4091,4249,3648,2045,2792,2022-09-14,9,상순,9,중순,2022-09-15
2022-09-15,1207,건고추,2.415,0,1207,13016.66,13171.6,13016.66,12895,11740,12710,상승심각,6,7,상승심각,7,2,상승심각,7,2022-09-13,9,상순,9,중순,2022-09-14,16194,16230,16194,15871,16045,16605,2022-09-13,9,상순,9,중순,2022-09-14
2022-09-15,1209,마늘,32.54,0,12A9,8358.35,8343.35,8358.35,8347,7833.35,6306,상승심각,115,7,상승심각,7,2,상승심각,7,2022-09-13,9,상순,9,중순,2022-09-14,13533,13414,13455,13145,12113,9694,2022-09-13,9,상순,9,중순,2022-09-14
2022-09-15,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-13,9,상순,9,중순,2022-09-14,0,0,0,0,0,0,2022-09-13,,,,,9999-12-31
2022-09-15,1201,양파,52.155,2.179,1201,1377,1378,1347,1501,908,905,안정,3,4,안정,4,1,상승경계,6,2022-09-14,9,상순,9,중순,2022-09-15,2630,2614,2613,2601,2055,1900,2022-09-14,9,상순,9,중순,2022-09-15
2022-09-15,1202,대파,-24.853,4.314,1202,1530,1660,1464,2061,1850,2036,하락심각,116,1,하락심각,1,2,하락심각,1,2022-09-14,9,상순,9,중순,2022-09-15,6261,6396,6708,6517,4598,4691,2022-09-14,9,상순,9,중순,2022-09-15
2022-09-16,1001,배추,89.252,6.37,1001,8680.667,9152,8127.667,7009,4588.333,4587,상승심각,4,7,상승심각,7,2,상승심각,7,2022-09-15,9,상순,9,중순,2022-09-16,9821,10258,10204,7985,5438,6054,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-16,1101,무,65.5,7.214,1101,2600.4,2549.8,2412.8,2891,1018.7,1571,상승심각,1,7,상승심각,7,2,상승경계,6,2022-09-15,9,상순,9,중순,2022-09-16,3908,4091,3940,3648,2045,2792,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-16,1207,건고추,2.415,0,1207,13016.66,13171.6,13016.66,12895,11740,12710,상승심각,7,7,상승심각,7,2,상승심각,7,2022-09-14,9,상순,9,중순,2022-09-15,16223,16230,16194,15871,16045,16605,2022-09-14,9,상순,9,중순,2022-09-15
2022-09-16,1209,마늘,32.144,-0.3,12A9,8333.35,8343.35,8358.35,8347,7833.35,6306,상승심각,116,7,상승심각,7,2,상승심각,7,2022-09-14,9,상순,9,중순,2022-09-15,13360,13414,13533,13145,12113,9694,2022-09-14,9,상순,9,중순,2022-09-15
2022-09-16,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-14,9,상순,9,중순,2022-09-15,0,0,0,0,0,0,2022-09-14,,,,,9999-12-31
2022-09-16,1201,양파,59.006,4.309,1201,1439,1378,1377,1501,908,905,상승주의,1,5,안정,4,1,상승경계,6,2022-09-15,9,상순,9,중순,2022-09-16,2618,2614,2630,2601,2055,1900,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-16,1202,대파,-26.719,-2.547,1202,1492,1660,1530,2061,1850,2036,하락심각,117,1,하락심각,1,2,하락심각,1,2022-09-15,9,상순,9,중순,2022-09-16,6225,6396,6261,6517,4598,4691,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-17,1001,배추,96.926,3.904,1001,9033.333,9152,8680.667,7009,4588.333,4587,상승심각,5,7,상승심각,7,2,상승심각,7,2022-09-16,9,상순,9,중순,2022-09-17,9821,10258,10204,7985,5438,6054,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-17,1101,무,68.81,1.953,1101,2652.2,2549.8,2600.4,2891,1018.7,1571,상승심각,2,7,상승심각,7,2,상승경계,6,2022-09-16,9,상순,9,중순,2022-09-17,3908,4091,3940,3648,2045,2792,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-17,1207,건고추,5.46,2.89,1207,13404,13171.6,13016.66,12895,11740,12710,상승심각,8,7,상승심각,7,2,상승심각,7,2022-09-15,9,상순,9,중순,2022-09-16,16204,16230,16223,15871,16045,16605,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-17,1209,마늘,32.144,0,12A9,8333.35,8343.35,8333.35,8347,7833.35,6306,상승심각,117,7,상승심각,7,2,상승심각,7,2022-09-15,9,상순,9,중순,2022-09-16,13360,13414,13360,13145,12113,9694,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-17,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-15,9,상순,9,중순,2022-09-16,0,0,0,0,0,0,2022-09-15,,,,,9999-12-31
2022-09-17,1201,양파,56.685,-1.481,1201,1418,1378,1439,1501,908,905,안정,1,4,안정,4,1,상승경계,6,2022-09-16,9,상순,9,중순,2022-09-17,2618,2614,2630,2601,2055,1900,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-17,1202,대파,-16.945,11.768,1202,1691,1660,1492,2061,1850,2036,하락심각,118,1,하락심각,1,2,하락심각,1,2022-09-16,9,상순,9,중순,2022-09-17,6225,6396,6261,6517,4598,4691,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-18,1001,배추,96.926,3.904,1001,9033.333,9152,8680.667,7009,4588.333,4587,상승심각,5,7,상승심각,7,2,상승심각,7,2022-09-16,9,상순,9,중순,2022-09-17,9821,10258,10204,7985,5438,6054,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-18,1101,무,68.81,1.953,1101,2652.2,2549.8,2600.4,2891,1018.7,1571,상승심각,2,7,상승심각,7,2,상승경계,6,2022-09-16,9,상순,9,중순,2022-09-17,3908,4091,3940,3648,2045,2792,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-18,1207,건고추,5.46,2.89,1207,13404,13171.6,13016.66,12895,11740,12710,상승심각,8,7,상승심각,7,2,상승심각,7,2022-09-15,9,상순,9,중순,2022-09-16,16204,16230,16223,15871,16045,16605,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-18,1209,마늘,32.144,0,12A9,8333.35,8343.35,8333.35,8347,7833.35,6306,상승심각,117,7,상승심각,7,2,상승심각,7,2022-09-15,9,상순,9,중순,2022-09-16,13360,13414,13360,13145,12113,9694,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-18,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-15,9,상순,9,중순,2022-09-16,0,0,0,0,0,0,2022-09-15,,,,,9999-12-31
2022-09-18,1201,양파,56.685,-1.481,1201,1418,1378,1439,1501,908,905,안정,1,4,안정,4,1,상승경계,6,2022-09-16,9,상순,9,중순,2022-09-17,2618,2614,2630,2601,2055,1900,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-18,1202,대파,-16.945,11.768,1202,1691,1660,1492,2061,1850,2036,하락심각,118,1,하락심각,1,2,하락심각,1,2022-09-16,9,상순,9,중순,2022-09-17,6225,6396,6261,6517,4598,4691,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-19,1201,양파,57.127,0.281,1201,1422,1378,1418,1501,908,905,상승주의,1,5,안정,4,1,상승경계,6,2022-09-17,9,상순,9,중순,2022-09-19,2592,2614,2618,2601,2055,1900,2022-09-16,9,상순,9,중순,2022-09-19
2022-09-19,1202,대파,-6.532,11.14,1202,1903,1660,1691,2061,1850,2036,하락심각,119,1,하락심각,1,2,하락심각,1,2022-09-17,9,상순,9,중순,2022-09-19,6112,6396,6225,6517,4598,4691,2022-09-16,9,상순,9,중순,2022-09-19
2022-09-19,1001,배추,117.92,9.631,1001,9996,9152,9033.333,7009,4588.333,4587,상승심각,6,7,상승심각,7,2,상승심각,7,2022-09-17,9,상순,9,중순,2022-09-19,9429,10258,9821,7985,5438,6054,2022-09-16,9,상순,9,중순,2022-09-19
2022-09-19,1101,무,66.264,-1.543,1101,2611.9,2549.8,2652.2,2891,1018.7,1571,상승심각,3,7,상승심각,7,2,상승경계,6,2022-09-17,9,상순,9,중순,2022-09-19,3807,4091,3908,3648,2045,2792,2022-09-16,9,상순,9,중순,2022-09-19
2022-09-19,1207,건고추,5.46,2.89,1207,13404,13171.6,13016.66,12895,11740,12710,상승심각,8,7,상승심각,7,2,상승심각,7,2022-09-15,9,상순,9,중순,2022-09-16,16204,16230,16223,15871,16045,16605,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-19,1209,마늘,32.144,0,12A9,8333.35,8343.35,8333.35,8347,7833.35,6306,상승심각,117,7,상승심각,7,2,상승심각,7,2022-09-15,9,상순,9,중순,2022-09-16,13360,13414,13360,13145,12113,9694,2022-09-15,9,상순,9,중순,2022-09-16
2022-09-19,1209,마늘,24.891,0,1209,6578,6578,6578,6578,6687.5,5267,,0,,,,0,,,2022-09-15,9,상순,9,중순,2022-09-16,0,0,0,0,0,0,2022-09-15,,,,,9999-12-31
2022-09-24,1001,배추,63.771,-7.721,1001,7313.667,7217,7878.333,9152,3047.333,4466,상승심각,11,7,상승심각,7,2,상승심각,7,2022-09-23,9,중순,9,하순,2022-09-24,9544,9160,9626,10172,5528,6126,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-24,1101,무,97.141,-10.407,1101,2965.3,3141.2,3273.9,2550,807.6,1504,상승심각,8,7,상승심각,7,2,상승심각,7,2022-09-23,9,중순,9,하순,2022-09-24,3824,3824,3846,4045,1967,2719,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-24,1207,건고추,5.171,0,1207,13404,13404,13404,13210,11615,12745,상승심각,13,7,상승심각,7,2,상승심각,7,2022-09-22,9,중순,9,하순,2022-09-23,16422,16390,16422,16241,15833,16888,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-24,1209,마늘,32.767,0,12A9,8366.65,8344.05,8366.65,8347,7833.35,6302,상승심각,122,7,상승심각,7,2,상승심각,7,2022-09-22,9,중순,9,하순,2022-09-23,13659,13581,13651,13405,12243,9708,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-24,1209,마늘,22.736,0,1209,6478,6492.3,6478,6578,6687.5,5278,,0,,,,0,,,2022-09-22,9,중순,9,하순,2022-09-23,0,0,0,0,0,0,2022-09-22,,,,,9999-12-31
2022-09-24,1201,양파,62.571,2.799,1201,1429,1438,1389,1378,855,879,상승주의,1,5,상승주의,5,1,상승경계,6,2022-09-23,9,중순,9,하순,2022-09-24,2638,2634,2623,2614,2072,1930,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-24,1202,대파,-11.926,10.255,1202,1765,1695,1584,1660,1273,2004,하락심각,124,1,하락심각,1,2,하락심각,1,2022-09-23,9,중순,9,하순,2022-09-24,5965,6047,6012,6334,4814,4804,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-25,1001,배추,63.771,-7.721,1001,7313.667,7217,7878.333,9152,3047.333,4466,상승심각,11,7,상승심각,7,1,상승심각,7,2022-09-23,9,중순,9,하순,2022-09-24,9544,9034,9626,10172,5528,6126,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-25,1101,무,97.141,-10.407,1101,2965.3,3141.2,3273.9,2550,807.6,1504,상승심각,8,7,상승심각,7,1,상승심각,7,2022-09-23,9,중순,9,하순,2022-09-24,3824,3838,3846,4045,1967,2719,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-25,1207,건고추,5.171,0,1207,13404,13424.5,13404,13210,11615,12745,상승심각,13,7,상승심각,7,1,상승심각,7,2022-09-22,9,중순,9,하순,2022-09-23,16422,16373,16422,16241,15833,16888,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-25,1209,마늘,32.767,0,12A9,8366.65,8330.2,8366.65,8347,7833.35,6302,상승심각,122,7,상승심각,7,1,상승심각,7,2022-09-22,9,중순,9,하순,2022-09-23,13659,13576,13651,13405,12243,9708,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-25,1209,마늘,22.736,0,1209,6478,6490.5,6478,6578,6687.5,5278,,0,,,,0,,,2022-09-22,9,중순,9,하순,2022-09-23,0,0,0,0,0,0,2022-09-22,,,,,9999-12-31
2022-09-25,1201,양파,62.571,2.799,1201,1429,1438,1389,1378,855,879,상승주의,1,5,상승주의,5,1,상승경계,6,2022-09-23,9,중순,9,하순,2022-09-24,2638,2635,2623,2614,2072,1930,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-25,1202,대파,-11.926,10.255,1202,1765,1695,1584,1660,1273,2004,하락심각,124,1,하락심각,1,1,하락심각,1,2022-09-23,9,중순,9,하순,2022-09-24,5965,5967,6012,6334,4814,4804,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-26,1001,배추,69.973,3.653,1001,7591,7217,7313.667,9152,3047.333,4466,상승심각,12,7,상승심각,7,1,상승심각,7,2022-09-24,9,중순,9,하순,2022-09-26,9307,9034,9544,10172,5528,6126,2022-09-23,9,중순,9,하순,2022-09-26
2022-09-26,1101,무,105.519,4.06,1101,3090.8,3141.2,2965.3,2550,807.6,1504,상승심각,9,7,상승심각,7,1,상승심각,7,2022-09-24,9,중순,9,하순,2022-09-26,3766,3838,3824,4045,1967,2719,2022-09-23,9,중순,9,하순,2022-09-26
2022-09-26,1207,건고추,5.171,0,1207,13404,13424.5,13404,13210,11615,12745,상승심각,13,7,상승심각,7,1,상승심각,7,2022-09-22,9,중순,9,하순,2022-09-23,16422,16373,16422,16241,15833,16888,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-26,1209,마늘,32.767,0,12A9,8366.65,8330.2,8366.65,8347,7833.35,6302,상승심각,122,7,상승심각,7,1,상승심각,7,2022-09-22,9,중순,9,하순,2022-09-23,13659,13576,13651,13405,12243,9708,2022-09-22,9,중순,9,하순,2022-09-23
2022-09-26,1209,마늘,22.736,0,1209,6478,6490.5,6478,6578,6687.5,5278,,0,,,,0,,,2022-09-22,9,중순,9,하순,2022-09-23,0,0,0,0,0,0,2022-09-22,,,,,9999-12-31
2022-09-26,1201,양파,63.254,0.418,1201,1435,1438,1429,1378,855,879,상승주의,2,5,상승주의,5,1,상승경계,6,2022-09-24,9,중순,9,하순,2022-09-26,2639,2635,2638,2614,2072,1930,2022-09-23,9,중순,9,하순,2022-09-26
2022-09-26,1202,대파,-11.228,0.787,1202,1779,1695,1765,1660,1273,2004,하락심각,125,1,하락심각,1,1,하락심각,1,2022-09-24,9,중순,9,하순,2022-09-26,6271,5967,5965,6334,4814,4804,2022-09-23,9,중순,9,하순,2022-09-26
2022-09-27,1001,배추,46.507,-16.011,1001,6543.333,7217,7591,9152,3047.333,4466,상승심각,13,7,상승심각,7,1,상승심각,7,2022-09-26,9,중순,9,하순,2022-09-27,8987,9034,9307,10172,5528,6126,2022-09-26,9,중순,9,하순,2022-09-27
2022-09-27,1101,무,104.987,-0.246,1101,3083.2,3141.2,3090.8,2550,807.6,1504,상승심각,10,7,상승심각,7,1,상승심각,7,2022-09-26,9,중순,9,하순,2022-09-27,3803,3838,3766,4045,1967,2719,2022-09-26,9,중순,9,하순,2022-09-27
2022-09-27,1207,건고추,5.171,0,1207,13404,13424.5,13404,13210,11615,12745,상승심각,14,7,상승심각,7,1,상승심각,7,2022-09-23,9,중순,9,하순,2022-09-26,16360,16373,16422,16241,15833,16888,2022-09-23,9,중순,9,하순,2022-09-26
2022-09-27,1209,마늘,32.767,0,12A9,8366.65,8330.2,8366.65,8347,7833.35,6302,상승심각,123,7,상승심각,7,1,상승심각,7,2022-09-23,9,중순,9,하순,2022-09-26,13659,13576,13659,13405,12243,9708,2022-09-23,9,중순,9,하순,2022-09-26
2022-09-27,1209,마늘,22.736,0,1209,6478,6490.5,6478,6578,6687.5,5278,,0,,,,0,,,2022-09-23,9,중순,9,하순,2022-09-26,0,0,0,0,0,0,2022-09-23,,,,,9999-12-31
2022-09-27,1201,양파,65.529,1.375,1201,1455,1438,1435,1378,855,879,상승주의,3,5,상승주의,5,1,상승경계,6,2022-09-26,9,중순,9,하순,2022-09-27,2631,2635,2639,2614,2072,1930,2022-09-26,9,중순,9,하순,2022-09-27
2022-09-27,1202,대파,-14.122,-3.37,1202,1721,1695,1779,1660,1273,2004,하락심각,126,1,하락심각,1,1,하락심각,1,2022-09-26,9,중순,9,하순,2022-09-27,6171,5967,6271,6334,4814,4804,2022-09-26,9,중순,9,하순,2022-09-27
2022-09-28,1001,배추,42.32,-2.947,1001,6356,7217,6543.333,9152,3047.333,4466,상승심각,14,7,상승심각,7,1,상승심각,7,2022-09-27,9,중순,9,하순,2022-09-28,8651,9034,8987,10172,5528,6126,2022-09-27,9,중순,9,하순,2022-09-28
2022-09-28,1101,무,106.848,0.9,1101,3111.2,3141.2,3083.2,2550,807.6,1504,상승심각,11,7,상승심각,7,1,상승심각,7,2022-09-27,9,중순,9,하순,2022-09-28,3865,3838,3803,4045,1967,2719,2022-09-27,9,중순,9,하순,2022-09-28
2022-09-28,1207,건고추,5.171,0,1207,13404,13424.5,13404,13210,11615,12745,상승심각,15,7,상승심각,7,1,상승심각,7,2022-09-26,9,중순,9,하순,2022-09-27,16360,16373,16360,16241,15833,16888,2022-09-26,9,중순,9,하순,2022-09-27
2022-09-28,1209,마늘,32.101,-0.5,12A9,8325,8330.2,8366.65,8347,7833.35,6302,상승심각,124,7,상승심각,7,1,상승심각,7,2022-09-26,9,중순,9,하순,2022-09-27,13563,13576,13659,13405,12243,9708,2022-09-26,9,중순,9,하순,2022-09-27
